id,skills,location,certification,education,skill_level,work_preference,experience
1803,nursing,New York,BLS NRP ACLS CPR PALS,Doctorate,advanced,night shift,12
1804,nursing,New York,PALS,Doctorate,intermediate,day shift,28
1805,nursing,Chicago,ACLS CPR,Doctorate,intermediate,day shift,8
1806,nursing,Houston,CPR,Doctorate,intermediate,part-time,1
1807,nursing,New York,BLS NRP PALS CPR,Doctorate,advanced,night shift,22
1808,nursing,Houston,NRP ACLS CPR BLS PALS,Doctorate,intermediate,night shift,7
1809,nursing,Los Angeles,CPR,Doctorate,intermediate,part-time,13
1810,nursing,Chicago,CPR BLS NRP PALS ACLS,Doctorate,advanced,full-time,15
1811,nursing,New York,PALS,Doctorate,intermediate,night shift,21
1812,nursing,Chicago,CPR PALS ACLS,Doctorate,advanced,full-time,13
1813,nursing,Philadelphia,CPR,Doctorate,advanced,night shift,12
1814,nursing,Chicago,BLS,Doctorate,entry-level,part-time,14
1815,nursing,Philadelphia,ACLS PALS CPR NRP,Doctorate,intermediate,full-time,21
1816,nursing,Philadelphia,NRP CPR BLS ACLS PALS,Doctorate,advanced,part-time,18
1817,nursing,Houston,NRP BLS CPR ACLS,Doctorate,advanced,part-time,11
1818,nursing,Chicago,NRP BLS ACLS,Doctorate,entry-level,day shift,7
1819,nursing,Chicago,CPR,Doctorate,entry-level,night shift,26
1820,nursing,New York,BLS PALS ACLS,Doctorate,advanced,full-time,21
1821,nursing,Los Angeles,BLS ACLS,Doctorate,intermediate,night shift,22
1822,nursing,Philadelphia,PALS ACLS NRP BLS CPR,Doctorate,entry-level,day shift,3
1823,nursing,Philadelphia,PALS ACLS NRP BLS CPR,Doctorate,advanced,full-time,20
1824,nursing,Chicago,BLS ACLS PALS,Doctorate,entry-level,full-time,22
1825,nursing,Philadelphia,PALS ACLS NRP,Doctorate,entry-level,part-time,9
1826,nursing,Los Angeles,CPR ACLS PALS,Doctorate,entry-level,full-time,15
1827,nursing,New York,BLS ACLS NRP CPR PALS,Doctorate,advanced,full-time,7
1828,nursing,Philadelphia,CPR NRP ACLS BLS,Doctorate,intermediate,day shift,14
1829,nursing,Philadelphia,CPR PALS BLS ACLS,Doctorate,advanced,day shift,8
1830,nursing,New York,CPR,Doctorate,intermediate,full-time,14
1831,nursing,Philadelphia,BLS,Doctorate,entry-level,night shift,4
1832,nursing,Houston,PALS,Doctorate,intermediate,night shift,18
1833,nursing,New York,ACLS PALS,Doctorate,advanced,full-time,1
1834,nursing,Los Angeles,NRP CPR,Doctorate,intermediate,part-time,10
1835,nursing,Houston,BLS,Doctorate,advanced,day shift,5
1836,nursing,Chicago,BLS PALS CPR,Doctorate,advanced,night shift,10
1837,nursing,Houston,BLS CPR PALS,Doctorate,intermediate,full-time,19
1838,nursing,Philadelphia,ACLS,Doctorate,entry-level,full-time,1
1839,nursing,Houston,NRP BLS PALS ACLS CPR,Doctorate,intermediate,day shift,22
1840,nursing,Los Angeles,ACLS PALS BLS NRP CPR,Doctorate,entry-level,day shift,18
1841,nursing,Los Angeles,CPR,Doctorate,intermediate,night shift,19
1842,nursing,Philadelphia,NRP,Doctorate,advanced,part-time,8
1843,nursing,Los Angeles,NRP ACLS CPR BLS,Doctorate,entry-level,part-time,1
1844,nursing,Chicago,BLS NRP ACLS,Doctorate,intermediate,part-time,12
1845,nursing,Chicago,BLS,Doctorate,entry-level,day shift,23
1846,nursing,New York,PALS NRP BLS CPR,Doctorate,intermediate,full-time,21
1847,nursing,Chicago,CPR,Doctorate,entry-level,night shift,29
1848,nursing,Houston,PALS,Doctorate,advanced,night shift,17
1849,nursing,Chicago,CPR PALS,Doctorate,entry-level,night shift,11
1850,nursing,Los Angeles,CPR NRP PALS BLS ACLS,Doctorate,intermediate,part-time,18
1851,nursing,Houston,BLS PALS ACLS CPR,Doctorate,advanced,full-time,28
1852,nursing,New York,NRP BLS ACLS CPR,Doctorate,entry-level,part-time,16
1853,nursing,Chicago,PALS,Doctorate,entry-level,full-time,13
1854,nursing,New York,ACLS NRP PALS,Doctorate,advanced,full-time,4
1855,nursing,Philadelphia,BLS NRP CPR PALS ACLS,Doctorate,intermediate,part-time,26
1856,nursing,New York,NRP BLS CPR PALS,Doctorate,entry-level,night shift,21
1857,nursing,Houston,ACLS,Doctorate,intermediate,part-time,25
1858,nursing,Houston,CPR PALS,Doctorate,entry-level,night shift,6
1859,nursing,New York,CPR PALS BLS NRP ACLS,Doctorate,entry-level,night shift,8
1860,nursing,Chicago,BLS PALS ACLS NRP,Doctorate,advanced,day shift,27
1861,nursing,Philadelphia,CPR ACLS NRP,Doctorate,entry-level,full-time,22
1862,nursing,Los Angeles,CPR PALS ACLS BLS NRP,Doctorate,advanced,part-time,24
1863,nursing,New York,PALS CPR NRP,Doctorate,entry-level,full-time,2
1864,nursing,Chicago,ACLS PALS NRP BLS CPR,Doctorate,intermediate,full-time,2
1865,nursing,New York,CPR,Doctorate,advanced,part-time,16
1866,nursing,Los Angeles,BLS ACLS NRP,Doctorate,advanced,night shift,22
1867,nursing,Chicago,NRP PALS CPR BLS ACLS,Doctorate,entry-level,day shift,21
1868,nursing,New York,PALS ACLS BLS CPR NRP,Doctorate,intermediate,day shift,7
1869,nursing,Chicago,NRP,Doctorate,intermediate,day shift,5
1870,nursing,Chicago,ACLS CPR NRP PALS BLS,Doctorate,intermediate,part-time,26
1871,nursing,Houston,BLS NRP CPR,Doctorate,advanced,full-time,2
1872,nursing,Houston,PALS BLS NRP,Doctorate,intermediate,day shift,14
1873,nursing,New York,BLS PALS NRP,Doctorate,intermediate,night shift,1
1874,nursing,Chicago,NRP BLS ACLS PALS CPR,Doctorate,advanced,full-time,6
1875,nursing,Chicago,PALS CPR,Doctorate,advanced,part-time,10
1876,nursing,New York,BLS,Doctorate,intermediate,part-time,22
1877,nursing,Philadelphia,CPR BLS NRP,Doctorate,advanced,day shift,15
1878,nursing,Houston,BLS PALS,Doctorate,intermediate,day shift,10
1879,nursing,Los Angeles,CPR,Doctorate,advanced,part-time,1
1880,nursing,Chicago,CPR PALS NRP ACLS BLS,Doctorate,advanced,part-time,23
1881,nursing,New York,NRP,Doctorate,intermediate,night shift,17
1882,nursing,Chicago,NRP BLS,Doctorate,advanced,night shift,3
1883,nursing,Chicago,CPR BLS PALS ACLS NRP,Doctorate,entry-level,full-time,11
1884,nursing,Philadelphia,BLS NRP CPR ACLS PALS,Doctorate,advanced,part-time,9
1885,nursing,Los Angeles,CPR NRP ACLS,Doctorate,intermediate,part-time,8
1886,nursing,New York,ACLS PALS NRP BLS CPR,Doctorate,entry-level,day shift,14
1887,nursing,New York,PALS,Doctorate,entry-level,night shift,19
1888,nursing,New York,ACLS PALS BLS,Doctorate,advanced,full-time,19
1889,nursing,Los Angeles,PALS ACLS BLS NRP CPR,Doctorate,intermediate,full-time,10
1890,nursing,New York,CPR NRP BLS,Doctorate,intermediate,day shift,28
1891,nursing,New York,PALS CPR BLS ACLS,Doctorate,intermediate,day shift,25
1892,nursing,Houston,PALS,Doctorate,advanced,night shift,22
1893,nursing,New York,BLS PALS ACLS NRP CPR,Doctorate,entry-level,day shift,14
1894,nursing,New York,NRP CPR BLS PALS,Doctorate,intermediate,full-time,1
1895,nursing,Houston,ACLS,Doctorate,intermediate,part-time,11
1896,nursing,New York,NRP,Doctorate,intermediate,part-time,16
1897,nursing,Chicago,BLS NRP ACLS,Doctorate,entry-level,part-time,14
1898,nursing,Philadelphia,PALS,Doctorate,intermediate,day shift,4
1899,nursing,New York,ACLS NRP,Doctorate,intermediate,day shift,24
1900,nursing,Chicago,ACLS NRP BLS CPR,Doctorate,entry-level,full-time,15
1901,nursing,New York,BLS,Doctorate,intermediate,part-time,7
1902,nursing,Los Angeles,CPR NRP,Doctorate,intermediate,day shift,6
1903,nursing,Houston,PALS ACLS NRP,Doctorate,intermediate,night shift,7
1904,nursing,Los Angeles,ACLS CPR PALS NRP,Doctorate,entry-level,day shift,26
1905,nursing,Houston,PALS ACLS CPR BLS NRP,Doctorate,intermediate,full-time,7
1906,nursing,Chicago,ACLS NRP,Doctorate,intermediate,full-time,29
1907,nursing,New York,CPR ACLS BLS,Doctorate,entry-level,night shift,15
1908,nursing,Los Angeles,ACLS NRP CPR,Doctorate,advanced,night shift,10
1909,nursing,New York,ACLS PALS,Doctorate,entry-level,full-time,5
1910,nursing,Chicago,PALS,Doctorate,intermediate,part-time,25
1911,nursing,Chicago,ACLS NRP PALS CPR BLS,Doctorate,entry-level,full-time,26
1912,nursing,Philadelphia,CPR ACLS BLS,Doctorate,advanced,day shift,8
1913,nursing,New York,ACLS,Doctorate,entry-level,night shift,9
1914,nursing,Houston,ACLS PALS BLS NRP,Doctorate,entry-level,day shift,24
1915,nursing,Houston,PALS CPR ACLS BLS,Doctorate,intermediate,day shift,17
1916,nursing,Philadelphia,ACLS PALS,Doctorate,advanced,full-time,6
1917,nursing,Houston,ACLS NRP PALS,Doctorate,advanced,full-time,8
1918,nursing,Los Angeles,PALS,Doctorate,intermediate,full-time,13
1919,nursing,Chicago,PALS,Doctorate,intermediate,part-time,1
1920,nursing,Houston,CPR NRP ACLS,Doctorate,intermediate,day shift,3
1921,nursing,New York,CPR PALS,Doctorate,entry-level,full-time,2
1922,nursing,Philadelphia,PALS CPR ACLS,Doctorate,advanced,full-time,17
1923,nursing,New York,CPR PALS BLS NRP,Doctorate,entry-level,night shift,3
1924,nursing,Los Angeles,CPR,Doctorate,advanced,night shift,13
1925,nursing,Los Angeles,BLS CPR PALS ACLS,Doctorate,intermediate,day shift,11
1926,nursing,Chicago,CPR NRP PALS,Doctorate,advanced,night shift,22
1927,nursing,New York,CPR NRP BLS PALS ACLS,Doctorate,entry-level,day shift,12
1928,nursing,Chicago,BLS CPR,Doctorate,advanced,day shift,21
1929,nursing,Philadelphia,PALS BLS NRP,Doctorate,entry-level,full-time,15
1930,nursing,Los Angeles,BLS,Doctorate,advanced,day shift,1
1931,nursing,Chicago,BLS CPR ACLS PALS,Doctorate,entry-level,day shift,16
1932,nursing,Chicago,ACLS CPR,Doctorate,entry-level,day shift,20
1933,nursing,Los Angeles,NRP PALS CPR ACLS,Doctorate,entry-level,part-time,2
1934,nursing,Houston,NRP ACLS,Doctorate,intermediate,night shift,6
1935,nursing,Philadelphia,CPR BLS ACLS,Doctorate,entry-level,day shift,26
1936,nursing,Houston,PALS BLS CPR,Doctorate,intermediate,part-time,5
1937,nursing,New York,ACLS CPR PALS,Doctorate,intermediate,part-time,5
1938,nursing,New York,NRP ACLS CPR BLS,Doctorate,advanced,day shift,2
1939,nursing,Chicago,PALS CPR NRP ACLS BLS,Doctorate,intermediate,night shift,1
1940,nursing,Houston,PALS,Doctorate,intermediate,day shift,23
1941,nursing,Philadelphia,ACLS,Doctorate,entry-level,night shift,29
1942,nursing,Philadelphia,ACLS PALS NRP BLS CPR,Doctorate,advanced,part-time,16
1943,nursing,Chicago,CPR NRP PALS,Doctorate,intermediate,night shift,5
1944,nursing,Houston,ACLS BLS CPR PALS,Doctorate,entry-level,full-time,13
1945,nursing,Philadelphia,ACLS PALS,Doctorate,entry-level,full-time,2
1946,nursing,Los Angeles,BLS NRP CPR PALS ACLS,Doctorate,entry-level,day shift,30
1947,nursing,Chicago,BLS ACLS PALS NRP CPR,Doctorate,intermediate,part-time,22
1948,nursing,Philadelphia,ACLS NRP CPR,Doctorate,entry-level,day shift,1
1949,nursing,Chicago,BLS ACLS,Doctorate,intermediate,day shift,2
1950,nursing,Philadelphia,ACLS BLS PALS NRP,Doctorate,entry-level,full-time,21
1951,nursing,New York,PALS NRP BLS CPR,Doctorate,entry-level,night shift,24
1952,nursing,New York,BLS PALS NRP CPR,Doctorate,entry-level,full-time,11
1953,nursing,Los Angeles,PALS,Doctorate,entry-level,day shift,16
1954,nursing,Philadelphia,ACLS BLS PALS,Doctorate,advanced,night shift,13
1955,nursing,Los Angeles,NRP ACLS CPR PALS,Doctorate,entry-level,part-time,9
1956,nursing,New York,NRP PALS CPR BLS,Doctorate,intermediate,day shift,8
1957,nursing,Chicago,CPR NRP BLS PALS,Doctorate,entry-level,day shift,26
1958,nursing,Chicago,NRP PALS CPR,Doctorate,intermediate,night shift,1
1959,nursing,Philadelphia,CPR,Doctorate,advanced,night shift,13
1960,nursing,Los Angeles,PALS,Doctorate,advanced,night shift,26
1961,nursing,Los Angeles,CPR,Doctorate,advanced,part-time,13
1962,nursing,New York,PALS CPR NRP ACLS,Doctorate,intermediate,part-time,28
1963,nursing,New York,PALS NRP ACLS,Doctorate,entry-level,day shift,3
1964,nursing,Chicago,PALS,Doctorate,intermediate,full-time,16
1965,nursing,New York,PALS ACLS,Doctorate,entry-level,part-time,5
1966,nursing,Philadelphia,PALS NRP CPR ACLS BLS,Doctorate,intermediate,part-time,9
1967,nursing,Philadelphia,ACLS PALS NRP,Doctorate,advanced,part-time,3
1968,nursing,Chicago,ACLS,Doctorate,entry-level,full-time,20
1969,nursing,Houston,NRP BLS,Doctorate,advanced,night shift,14
1970,nursing,New York,PALS CPR,Doctorate,advanced,night shift,15
1971,nursing,Chicago,NRP PALS,Doctorate,intermediate,part-time,7
1972,nursing,New York,BLS ACLS,Doctorate,intermediate,day shift,2
1973,nursing,Philadelphia,CPR ACLS,Doctorate,intermediate,day shift,17
1974,nursing,Houston,ACLS PALS CPR,Doctorate,entry-level,night shift,8
1975,nursing,Los Angeles,BLS ACLS NRP,Doctorate,intermediate,full-time,6
1976,nursing,New York,PALS NRP,Doctorate,advanced,full-time,25
1977,nursing,Houston,PALS CPR NRP,Doctorate,advanced,part-time,23
1978,nursing,New York,ACLS NRP BLS,Doctorate,entry-level,day shift,20
1979,nursing,New York,CPR,Doctorate,advanced,full-time,25
1980,nursing,Philadelphia,NRP BLS ACLS PALS CPR,Doctorate,advanced,full-time,14
1981,nursing,Houston,BLS ACLS NRP PALS,Doctorate,advanced,night shift,27
1982,nursing,Los Angeles,BLS ACLS PALS NRP CPR,Doctorate,entry-level,day shift,6
1983,nursing,Los Angeles,CPR,Doctorate,advanced,day shift,5
1984,nursing,New York,CPR,Doctorate,entry-level,part-time,19
1985,nursing,New York,PALS NRP ACLS,Doctorate,entry-level,full-time,9
1986,nursing,Philadelphia,ACLS BLS PALS,Doctorate,intermediate,full-time,26
1987,nursing,Los Angeles,NRP PALS BLS,Doctorate,entry-level,full-time,11
1988,nursing,Los Angeles,ACLS NRP BLS CPR PALS,Doctorate,intermediate,part-time,5
1989,nursing,Philadelphia,PALS CPR,Doctorate,entry-level,day shift,22
1990,nursing,Los Angeles,PALS BLS CPR NRP,Doctorate,intermediate,day shift,22
1991,nursing,Houston,CPR NRP BLS PALS ACLS,Doctorate,entry-level,day shift,27
1992,nursing,Philadelphia,CPR NRP,Doctorate,advanced,part-time,17
1993,nursing,Chicago,BLS CPR ACLS PALS,Doctorate,intermediate,part-time,8
1994,nursing,New York,CPR BLS ACLS NRP PALS,Doctorate,entry-level,day shift,23
1995,nursing,New York,PALS CPR,Doctorate,intermediate,night shift,9
1996,nursing,Houston,PALS NRP ACLS,Doctorate,advanced,night shift,28
1997,nursing,New York,CPR PALS NRP ACLS BLS,Doctorate,intermediate,night shift,26
1998,nursing,New York,BLS CPR NRP PALS,Doctorate,advanced,night shift,24
1999,nursing,Philadelphia,BLS CPR PALS NRP ACLS,Doctorate,intermediate,full-time,2
2000,nursing,Philadelphia,NRP ACLS BLS,Doctorate,advanced,full-time,10
